player_champion,Aatrox,Ahri,Akali,Akshan,Alistar,Ambessa,Amumu,Anivia,Annie,Aphelios,Ashe,AurelionSol,Aurora,Azir,Bard,Belveth,Blitzcrank,Brand,Braum,Briar,Caitlyn,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Draven,Ekko,Elise,Evelynn,Ezreal,FiddleSticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Gwen,Hecarim,Heimerdinger,Hwei,Illaoi,Irelia,Ivern,Janna,JarvanIV,Jax,Jayce,Jhin,Jinx,KSante,Kaisa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Khazix,Kindred,Kled,KogMaw,Leblanc,LeeSin,Leona,Lillia,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,Milio,MissFortune,MonkeyKing,Mordekaiser,Morgana,Naafiri,Nami,Nasus,Nautilus,Neeko,Nidalee,Nilah,Nocturne,Nunu,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,RekSai,Rell,Renata,Renekton,Rengar,Riven,Rumble,Ryze,Samira,Sejuani,Senna,Seraphine,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Smolder,Sona,Soraka,Swain,Sylas,Syndra,TahmKench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,TwistedFate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Velkoz,Vex,Vi,Viego,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Yone,Yorick,Yuumi,Zac,Zed,Zeri,Ziggs,Zilean,Zoe,Zyra
Heimerdinger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hwei,0.5909090909090909,0.0,0.5,1.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.6111111111111112,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3,0.42857142857142855,0.7272727272727273,0.4,0.0,0.4,0.0,0.0,0.25,0.6923076923076923,0.46153846153846156,0.0,0.0,0.0,0.46153846153846156,0.5,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.875,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,0.0,0.0,0.0,1.0,0.38461538461538464,1.0,1.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.375,0.375,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.6,0.0,0.3333333333333333,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.6153846153846154,0.8333333333333334,0.3333333333333333,0.0,0.8,0.625,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.625,0.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0
Illaoi,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4727272727272727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Irelia,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43373493975903615,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.625,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
Ivern,0.42857142857142855,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6666666666666666,0.0,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.8333333333333334,0.75,0.5,0.6,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.7142857142857143,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.45454545454545453,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Janna,0.4117647058823529,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.625,0.0,1.0,0.0,0.7777777777777778,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5714285714285714,0.25,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.6,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5555555555555556,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.5,0.0,0.0,0.25,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0,0.8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.6,0.0,0.0,0.0,0.5,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JarvanIV,0.45454545454545453,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5714285714285714,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4,0.5,0.0,0.1111111111111111,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.3333333333333333,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.4444444444444444,0.0,0.5833333333333334,0.75,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Jax,0.5833333333333334,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.0,0.0,0.75,0.5,0.8333333333333334,0.8,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.5244755244755245,0.5,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.375,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jayce,0.5,0.0,0.3333333333333333,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.5,0.0,0.4,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.6666666666666666,0.4050632911392405,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0
Jhin,0.574468085106383,1.0,0.3157894736842105,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.6428571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,1.0,0.5714285714285714,1.0,0.375,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.43333333333333335,0.0,0.0,0.35,0.4166666666666667,0.6428571428571429,0.7647058823529411,1.0,0.5833333333333334,0.0,0.6666666666666666,1.0,0.6111111111111112,0.41935483870967744,0.0,1.0,0.0,0.5238095238095238,0.6363636363636364,0.5,0.0,0.5909090909090909,0.0,0.0,0.5,0.0,0.0,0.0,0.7,0.0,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3333333333333333,1.0,1.0,0.0,0.8,0.5789473684210527,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.6,0.4166666666666667,0.0,0.6666666666666666,0.625,0.0,1.0,1.0,0.0,0.0,0.4634146341463415,0.4,0.37142857142857144,0.6363636363636364,0.3333333333333333,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.6666666666666666,0.0,0.3333333333333333,0.5625,0.0,0.6666666666666666,0.375,0.0,0.0,1.0,0.3333333333333333,0.5,0.8333333333333334,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.5,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.4074074074074074,0.7058823529411765,0.2857142857142857,1.0,0.0,0.0,0.5,0.5161290322580645,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Jinx,0.4722222222222222,0.0,0.4444444444444444,1.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428571428571429,0.6,0.375,0.0,0.3902439024390244,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,0.4166666666666667,0.0,0.6666666666666666,0.68,0.46875,0.6129032258064516,0.6129032258064516,0.5,0.5,0.0,0.5,1.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.43243243243243246,0.45454545454545453,0.0,0.5,0.6111111111111112,0.5,0.0,0.5,0.0,0.0,0.6,0.8235294117647058,0.0,0.5714285714285714,0.0,1.0,0.7272727272727273,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.0,0.4444444444444444,0.0,0.0,0.0,0.5,0.36538461538461536,1.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.7368421052631579,0.7692307692307693,0.5555555555555556,1.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.3695652173913043,1.0,0.6046511627906976,0.4166666666666667,0.8,0.0,0.3333333333333333,0.0,1.0,0.5714285714285714,1.0,0.5714285714285714,0.0,0.6,0.5714285714285714,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.4,0.8333333333333334,0.0,0.5,0.0,0.0,1.0,0.5384615384615384,0.0,0.5,0.5333333333333333,0.5,0.25,0.0,0.8,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.375,0.5,0.6875,0.0,0.0,0.0,0.4117647058823529,0.4166666666666667,0.4,0.0,0.5555555555555556,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
KSante,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaisa,0.5967741935483871,0.5,0.2727272727272727,1.0,0.0,0.6363636363636364,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.5625,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.425,0.6666666666666666,0.3333333333333333,0.0,0.46875,0.0,0.6428571428571429,0.0,0.5,0.0,0.0,1.0,1.0,0.39285714285714285,0.0,1.0,0.6153846153846154,0.5151515151515151,0.4444444444444444,0.44,0.0,0.4,0.0,0.3333333333333333,1.0,0.2857142857142857,0.4,0.0,0.0,0.0,0.5918367346938775,0.35,0.0,0.0,0.6,0.5,1.0,0.0,0.0,1.0,0.75,0.47368421052631576,0.0,0.3333333333333333,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.65,1.0,1.0,0.0,0.0,0.0,0.6153846153846154,0.5555555555555556,0.0,1.0,0.0,0.6842105263157895,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,0.4,0.0,0.5,0.631578947368421,0.5263157894736842,0.0,1.0,0.35294117647058826,0.0,0.0,1.0,0.0,0.0,0.5294117647058824,0.5,0.37142857142857144,0.5454545454545454,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.53125,0.0,0.5,0.0,0.6666666666666666,0.35714285714285715,0.0,0.42857142857142855,0.5454545454545454,0.0,1.0,0.4,0.5,0.0,0.5,0.0,1.0,0.0,0.45454545454545453,1.0,0.0,0.6666666666666666,0.2727272727272727,0.6,0.0,0.6666666666666666,0.2222222222222222,0.8,0.3,0.0,1.0,0.0,1.0,0.0,0.25,0.45,0.5,0.75,0.0,0.0,0.0,0.4666666666666667,0.5238095238095238,0.36363636363636365,0.0,0.4666666666666667,0.2,0.0,0.0,0.0,0.0,0.0
Kalista,0.625,0.0,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Karma,0.3548387096774194,0.0,0.6,0.5,0.0,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,1.0,0.625,0.0,0.625,1.0,0.4,1.0,0.0,0.0,0.0,0.5,0.0,0.5625,0.0,0.5,0.6363636363636364,0.6470588235294118,0.47058823529411764,0.3888888888888889,0.0,0.7,1.0,0.0,0.0,0.75,0.5625,0.0,0.0,0.0,0.5,0.5625,1.0,0.0,0.6666666666666666,0.5,0.0,0.16666666666666666,0.0,0.0,1.0,0.2,0.0,0.4,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.25,1.0,0.0,0.0,0.8,0.38095238095238093,1.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.5384615384615384,0.8333333333333334,0.5714285714285714,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6111111111111112,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,1.0,0.5714285714285714,0.45454545454545453,0.0,1.0,0.5,0.0,0.0,1.0,0.6666666666666666,1.0,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.375,0.3333333333333333,1.0,0.0,0.25,0.6666666666666666,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.46153846153846156,0.6,0.0,0.0,0.0,0.5714285714285714,0.5238095238095238,0.8,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0
Karthus,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.375,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.8,0.45454545454545453,0.6666666666666666,0.0,0.5,1.0,0.5,0.0,0.75,0.16666666666666666,0.0,0.0,0.0,0.6,0.42857142857142855,0.0,1.0,0.14285714285714285,0.0,0.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.5,0.4444444444444444,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6,0.0,0.0,0.3333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.36363636363636365,0.5,0.0,0.0,0.0,0.6,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
